Date,Price
2024-06-05,18.692215098954243
2024-06-06,30.55988397567472
2024-06-07,22.648104724528235
2024-06-08,17.637311198800404
2024-06-09,16.054955348571053
2024-06-10,20.186662290837937
2024-06-11,21.7690181410672
2024-06-12,26.16445105837096
2024-06-13,19.39548436572247
2024-06-14,32.40596580094244
2024-06-15,26.076542400025307
2024-06-16,23.703008624680574
2024-06-17,30.55988397567472
2024-06-18,18.340580465570127
2024-06-19,23.52719130798777
2024-06-20,25.37327313325549
2024-06-21,19.39548436572247
2024-06-22,14.208873523303332
2024-06-23,3.308199888389542
2024-06-24,1.5500267214674743
2024-06-25,3.659834521773656
2024-06-26,2.5170219632741624
2024-06-27,8.318993414115964
2024-06-28,6.824546222232268
2024-06-29,8.23108475577031
2024-06-30,12.450700356381175
2024-07-01,17.02195059037774
2024-07-02,13.857238889919216
2024-07-03,19.043849732338355
2024-07-04,29.504980075522376
2024-07-05,39.79029310201351
2024-07-06,45.32853857781684
2024-07-07,55.43803428761667
2024-07-08,51.130510028658556
2024-07-09,57.54784208792294
2024-07-10,60.185101838306124
2024-07-11,70.73414083983572
2024-07-12,72.75603998179474
2024-07-13,93.76620932650994
2024-07-14,100.00772406908142
2024-07-15,116.62246049649126
2024-07-16,106.07342149496785
2024-07-17,104.31524832803952
2024-07-18,91.30476689281956
2024-07-19,76.91904240643234
2024-07-20,85.6490754494648
2024-07-21,89.2862082798759
2024-07-22,84.60753366538172
2024-07-23,88.65783719001925
2024-07-24,64.68479442440808
2024-07-25,62.53806498759645
2024-07-26,56.04284585703731
2024-07-27,40.94259979561424
2024-07-28,28.32682823636794
2024-07-29,29.930106347283612
2024-07-30,33.90199534867655
2024-07-31,38.71165386410752
2024-08-01,38.839648870659445
2024-08-02,28.953792787691725
2024-08-03,37.66149703150501
2024-08-04,34.35208767940825
2024-08-05,30.92681471561218
2024-08-06,45.223048187801744
2024-08-07,45.80113552508537
2024-08-08,65.397733643595
2024-08-09,69.02027363672002
2024-08-10,60.99386149508937
2024-08-11,65.48054359975724
2024-08-12,85.35774615570611
2024-08-13,85.55255174260122
2024-08-14,92.65926350061494
2024-08-15,69.73127886542295
2024-08-16,79.16880079082533
2024-08-17,88.50346958596239
2024-08-18,89.57279050608477
2024-08-19,91.524011086734
2024-08-20,77.1294957345129
2024-08-21,72.29258553499528
2024-08-22,66.70774847026797
2024-08-23,74.7174579668139
2024-08-24,78.32241622826946
2024-08-25,79.26514868037287
2024-08-26,79.30435594199591
2024-08-27,79.9548800137558
2024-08-28,80.05105208598728
2024-08-29,85.06993320828191
2024-08-30,77.07534400097168
2024-08-31,98.55336322540408
2024-09-01,85.71342458737436
2024-09-02,75.86079797726303
2024-09-03,80.52523138910631
2024-09-04,81.78390755930529
2024-09-05,77.8577310602516
2024-09-06,80.09799530954344
