Date,Price
2024-06-11,2117.24435596201
2024-06-12,2047.2553847392494
2024-06-13,1374.2845075975795
2024-06-14,695.9298634387976
2024-06-15,1837.2884710709775
2024-06-16,189.85576382837255
2024-06-17,1718.8455966940667
2024-06-18,2800.9827671378825
2024-06-19,2774.0639320521705
2024-06-20,2413.351541904358
2024-06-21,4265.367395798123
2024-06-22,4216.913492643799
2024-06-23,6198.139754948872
2024-06-24,8432.403067058305
2024-06-25,8556.229708453451
2024-06-26,8577.764776522255
2024-06-27,7964.015336568561
2024-06-28,10898.168360906908
2024-06-29,11937.235395211981
2024-06-30,14176.882474340986
2024-07-01,14316.860416785365
2024-07-02,7560.232810283526
2024-07-03,6402.722901599848
2024-07-04,9859.101326599946
2024-07-05,9078.455109114824
2024-07-06,8287.041357596254
2024-07-07,7565.616577300628
2024-07-08,7985.550404636988
2024-07-09,7592.535412386351
2024-07-10,9993.695502028539
2024-07-11,12674.811476559482
2024-07-12,14009.985696808231
2024-07-13,14828.318283413279
2024-07-14,20497.424952454203
2024-07-15,27555.543511916832
2024-07-16,32120.977942444373
2024-07-17,30408.940030996306
2024-07-18,33983.76133037217
2024-07-19,33321.557987266424
2024-07-20,31114.213510241563
2024-07-21,36255.71101160344
2024-07-22,42737.76650023174
2024-07-23,51367.94502869615
2024-07-24,45424.26624178035
2024-07-25,31749.49801826273
2024-07-26,31200.353782514878
2024-07-27,36777.93641226481
2024-07-28,34296.01981736697
2024-07-29,35130.503705023155
2024-07-30,27862.41823189206
2024-07-31,24562.16905038918
2024-08-01,26538.011545678666
2024-08-02,31991.767534033454
2024-08-03,35275.865414485204
2024-08-04,35227.41151132992
2024-08-05,32583.98190591891
2024-08-06,37025.589695053204
2024-08-07,39437.51731872885
2024-08-08,39674.4030674819
2024-08-09,41391.824745947626
2024-08-10,44202.151128891404
2024-08-11,45370.42857160929
2024-08-12,44595.16612114185
2024-08-13,40212.77976919629
2024-08-14,39895.13751518571
2024-08-15,38699.94123738134
2024-08-16,42463.19438235685
2024-08-17,43437.65621245931
2024-08-18,38064.65672936017
2024-08-19,37693.17680517853
2024-08-20,33967.61002932104
2024-08-21,31717.195416160477
2024-08-22,28427.713768691046
2024-08-23,33149.27744271789
2024-08-24,29132.9872479363
2024-08-25,32088.67534034212
2024-08-26,31614.90384283413
2024-08-27,39432.133551711166
2024-08-28,36358.00258492788
2024-08-29,33795.32948477251
2024-08-30,32880.08909186069
2024-08-31,32858.55402379188
2024-09-01,34150.65810790492
2024-09-02,37930.06255393157
2024-09-03,35695.79924182213
2024-09-04,36099.58176810603
2024-09-05,33434.617094626214
2024-09-06,32147.896777530856
2024-09-07,33203.11511288895
2024-09-08,36061.895398986104
2024-09-09,36928.68188874454
2024-09-10,37047.124763122
2024-09-11,39421.36601767772
2024-09-12,38317.69377916434
2024-09-13,42172.47096343275
2024-09-14,44024.48681732709
2024-09-15,44735.14406358812
2024-09-16,48272.278993844055
2024-09-17,46436.41444100274
2024-09-18,41208.77666736565
2024-09-19,38791.46527667233
2024-09-20,38387.682750388434
2024-09-21,37197.87023960173
2024-09-22,29951.31983453945
2024-09-23,26968.712907049045
2024-09-24,20712.775633140343
2024-09-25,18182.40513508723
2024-09-26,20185.166465461298
2024-09-27,18171.63760105378
2024-09-28,19006.121488708057
2024-09-29,17525.58555899726
2024-09-30,14742.17801113997
2024-10-01,21617.248492018713
2024-10-02,20745.078235242603
2024-10-03,22327.90573827974
2024-10-04,18537.733758217742
2024-10-05,19436.82285007844
2024-10-06,21267.303635903976
2024-10-07,23975.338445523295
2024-10-08,28336.189729400052
2024-10-09,29757.504221924013
2024-10-10,27770.894192601074
2024-10-11,29014.544373558827
