Date,Price
2024-06-01,188.25308825568834
2024-06-02,207.00234433786216
2024-06-03,63.63309168088689
2024-06-04,192.53854078656326
2024-06-05,204.30347226645188
2024-06-06,39.38577655581618
2024-06-07,107.69942098244664
2024-06-08,28.15050774828313
2024-06-09,6.064376830264771
2024-06-10,77.2478299180202
2024-06-11,180.22789625030055
2024-06-12,44.46171049922567
2024-06-13,259.27603750333424
2024-06-14,352.7695243660524
2024-06-15,302.2108147321351
2024-06-16,465.12221244144456
2024-06-17,366.89386229552986
2024-06-18,505.23693719955577
2024-06-19,420.9836564117936
2024-06-20,467.52655996621695
2024-06-21,300.38428103170753
2024-06-22,156.15232023414924
2024-06-23,257.1405339107015
2024-06-24,264.49241230682946
2024-06-25,152.4880175644913
2024-06-26,220.35385627722124
2024-06-27,224.36645227991497
2024-06-28,149.84211176031621
2024-06-29,264.8896593110961
2024-06-30,264.8896593110961
2024-07-01,213.45219115258897
2024-07-02,350.3218408044083
2024-07-03,494.3860750890763
2024-07-04,404.9332724010484
2024-07-05,419.0712531569309
2024-07-06,669.7646085787293
2024-07-07,937.003502358007
2024-07-08,801.3777574669818
2024-07-09,991.5748079945758
2024-07-10,920.1505991467012
2024-07-11,882.4321967213775
2024-07-12,780.5122582530246
2024-07-13,618.4033797442331
2024-07-14,587.1051309232366
2024-07-15,549.3867284979734
2024-07-16,458.70205883711753
2024-07-17,368.0173891762795
2024-07-18,304.61837233375013
2024-07-19,415.3660220080454
2024-07-20,393.69800359350916
2024-07-21,682.6049157873231
2024-07-22,562.2270357065672
2024-07-23,722.7308758142618
2024-07-24,670.5671277792475
2024-07-25,730.7560678196254
2024-07-26,734.7686638223373
2024-07-27,912.125407141277
2024-07-28,877.6170815181472
2024-07-29,965.0916743768095
2024-07-30,1046.9486328317234
2024-07-31,1091.0871888613742
2024-08-01,1435.3679258923355
2024-08-02,1644.022918032272
2024-08-03,1575.8087859865302
2024-08-04,1761.190721310894
2024-08-05,1476.2964051197926
2024-08-06,1493.9518275316163
2024-08-07,1372.7714282503425
