Date,Price
2024-06-19,177694.04545454637
2024-06-20,177694.04545454637
2024-06-21,210266.09090908355
2024-06-22,210266.09090908355
2024-06-23,210266.09090908355
2024-06-24,210266.09090908355
2024-06-25,210266.09090908355
2024-06-26,210266.09090908355
2024-06-27,210266.09090908355
2024-06-28,210266.09090908355
2024-06-29,210266.09090908355
2024-06-30,210266.09090908355
2024-07-01,190722.8636363612
2024-07-02,190722.8636363612
2024-07-03,190722.8636363612
2024-07-04,190722.8636363612
2024-07-05,190722.8636363612
2024-07-06,190722.8636363612
2024-07-07,190722.8636363612
2024-07-08,190722.8636363612
2024-07-09,190722.8636363612
2024-07-10,190722.8636363612
2024-07-11,190722.8636363612
2024-07-12,190722.8636363612
2024-07-13,190722.8636363612
2024-07-14,190722.8636363612
2024-07-15,190722.8636363612
2024-07-16,190722.8636363612
2024-07-17,210266.09090908355
2024-07-18,210266.09090908355
2024-07-19,210266.09090908355
2024-07-20,210266.09090908355
2024-07-21,210266.09090908355
2024-07-22,210266.09090908355
2024-07-23,210266.09090908355
2024-07-24,210266.09090908355
2024-07-25,210266.09090908355
2024-07-26,210266.09090908355
2024-07-27,210266.09090908355
2024-07-28,210266.09090908355
2024-07-29,242838.13636363886
2024-07-30,242838.13636363886
2024-07-31,242838.13636363886
2024-08-01,242838.13636363886
2024-08-02,255866.95454545377
2024-08-03,255866.95454545377
2024-08-04,255866.95454545377
2024-08-05,255866.95454545377
2024-08-06,255866.95454545377
2024-08-07,255866.95454545377
2024-08-08,255866.95454545377
2024-08-09,255866.95454545377
2024-08-10,255866.95454545377
2024-08-11,275410.1818181761
2024-08-12,275410.1818181761
2024-08-13,275410.1818181761
2024-08-14,275410.1818181761
2024-08-15,275410.1818181761
2024-08-16,294953.4090909165
2024-08-17,294953.4090909165
2024-08-18,307982.2272727314
2024-08-19,307982.2272727314
2024-08-20,307982.2272727314
2024-08-21,307982.2272727314
2024-08-22,307982.2272727314
2024-08-23,327525.4545454538
2024-08-24,327525.4545454538
2024-08-25,340554.27272726863
2024-08-26,340554.27272726863
2024-08-27,340554.27272726863
2024-08-28,340554.27272726863
2024-08-29,353583.09090908355
2024-08-30,353583.09090908355
2024-08-31,353583.09090908355
2024-09-01,353583.09090908355
2024-09-02,353583.09090908355
2024-09-03,353583.09090908355
2024-09-04,353583.09090908355
2024-09-05,353583.09090908355
2024-09-06,353583.09090908355
2024-09-07,353583.09090908355
2024-09-08,353583.09090908355
2024-09-09,353583.09090908355
2024-09-10,353583.09090908355
2024-09-11,353583.09090908355
2024-09-12,353583.09090908355
2024-09-13,353583.09090908355
2024-09-14,353583.09090908355
2024-09-15,353583.09090908355
2024-09-16,353583.09090908355
2024-09-17,353583.09090908355
2024-09-18,353583.09090908355
2024-09-19,353583.09090908355
2024-09-20,353583.09090908355
2024-09-21,353583.09090908355
2024-09-22,353583.09090908355
2024-09-23,353583.09090908355
2024-09-24,353583.09090908355
2024-09-25,353583.09090908355
2024-09-26,353583.09090908355
2024-09-27,353583.09090908355
2024-09-28,373126.318181824
2024-09-29,373126.318181824
2024-09-30,373126.318181824
2024-10-01,373126.318181824
2024-10-02,373126.318181824
2024-10-03,373126.318181824
2024-10-04,373126.318181824
2024-10-05,373126.318181824
2024-10-06,373126.318181824
2024-10-07,373126.318181824
2024-10-08,373126.318181824
2024-10-09,373126.318181824
2024-10-10,373126.318181824
2024-10-11,405698.36363636126
2024-10-12,438270.4090909165
2024-10-13,438270.4090909165
2024-10-14,438270.4090909165
2024-10-15,470842.4545454538
2024-10-16,470842.4545454538
2024-10-17,503414.49999999104
2024-10-18,503414.49999999104
2024-10-19,503414.49999999104
2024-10-20,503414.49999999104
2024-10-21,503414.49999999104
2024-10-22,503414.49999999104
2024-10-23,503414.49999999104
2024-10-24,503414.49999999104
2024-10-25,503414.49999999104
2024-10-26,503414.49999999104
2024-10-27,503414.49999999104
2024-10-28,503414.49999999104
2024-10-29,503414.49999999104
2024-10-30,503414.49999999104
2024-10-31,503414.49999999104
2024-11-01,503414.49999999104
2024-11-02,503414.49999999104
2024-11-03,490385.68181817606
2024-11-04,490385.68181817606
2024-11-05,470842.4545454538
2024-11-06,470842.4545454538
2024-11-07,470842.4545454538
2024-11-08,503414.49999999104
2024-11-09,503414.49999999104
2024-11-10,503414.49999999104
2024-11-11,503414.49999999104
2024-11-12,503414.49999999104
2024-11-13,503414.49999999104
2024-11-14,503414.49999999104
2024-11-15,503414.49999999104
2024-11-16,503414.49999999104
2024-11-17,503414.49999999104
2024-11-18,535986.5454545462
2024-11-19,535986.5454545462
2024-11-20,535986.5454545462
2024-11-21,535986.5454545462
2024-11-22,535986.5454545462
2024-11-23,535986.5454545462
2024-11-24,535986.5454545462
2024-11-25,535986.5454545462
2024-11-26,535986.5454545462
2024-11-27,535986.5454545462
2024-11-28,535986.5454545462
2024-11-29,535986.5454545462
2024-11-30,535986.5454545462
2024-12-01,535986.5454545462
2024-12-02,535986.5454545462
2024-12-03,535986.5454545462
2024-12-04,535986.5454545462
2024-12-05,535986.5454545462
2024-12-06,535986.5454545462
2024-12-07,535986.5454545462
2024-12-08,535986.5454545462
2024-12-09,535986.5454545462
2024-12-10,535986.5454545462
2024-12-11,535986.5454545462
2024-12-12,503414.49999999104
2024-12-13,470842.4545454538
2024-12-14,470842.4545454538
2024-12-15,470842.4545454538
2024-12-16,470842.4545454538
2024-12-17,470842.4545454538
2024-12-18,470842.4545454538
