Date,Score
2024-12-30,-53.11
2024-12-31,-44.53
2025-01-01,0.0
2025-01-02,7.65
2025-01-03,5.0
2025-01-04,-6.51
2025-01-05,-9.12
2025-01-06,20.99
2025-01-07,15.81
2025-01-08,21.73
2025-01-09,-13.92
2025-01-10,-5.94
2025-01-11,-0.74
2025-01-12,-27.95
2025-01-13,-23.65
2025-01-14,-21.21
2025-01-15,-5.22
2025-01-16,-12.35
2025-01-17,-4.08
2025-01-18,-18.19
2025-01-19,-9.09
2025-01-20,-8.51
2025-01-21,8.33
2025-01-22,-6.83
2025-01-23,13.78
2025-01-24,-32.05
2025-01-25,-5.16
2025-01-26,-24.37
2025-01-27,-7.36
2025-01-28,-16.02
2025-01-29,-7.15
2025-01-30,-15.27
2025-01-31,5.16
2025-02-01,-1.43
2025-02-02,6.07
2025-02-03,-17.93
2025-02-04,0.0
2025-02-05,10.82
2025-02-06,-20.45
2025-02-07,-33.2
2025-02-08,-21.57
2025-02-09,-16.88
2025-02-10,41.08
2025-02-11,-5.73
2025-02-12,-16.66
2025-02-13,6.01
2025-02-14,-0.25
2025-02-15,-13.77
2025-02-16,-17.16
2025-02-17,1.93
2025-02-18,-9.55
2025-02-19,-4.41
2025-02-20,-15.73
2025-02-21,12.68
2025-02-22,0.0
2025-02-23,-13.93
2025-02-24,-11.75
2025-02-25,6.26
2025-02-26,8.17
2025-02-27,7.71
2025-02-28,6.72
2025-03-01,0.0
2025-03-02,0.94
2025-03-03,-17.51
2025-03-04,1.86
2025-03-05,-8.93
2025-03-06,-6.65
2025-03-07,1.63
2025-03-08,9.77
2025-03-09,-8.58
2025-03-10,-12.62
2025-03-11,5.47
2025-03-12,13.88
2025-03-13,-21.85
2025-03-14,-8.79
2025-03-15,6.85
2025-03-16,-8.44
2025-03-17,-30.91
2025-03-18,-20.3
2025-03-19,18.4
2025-03-20,-1.3
2025-03-21,-2.03
