Date,Score
2024-12-30,-11.67
2024-12-31,-17.99
2025-01-01,0.0
2025-01-02,-15.21
2025-01-03,-7.02
2025-01-04,27.12
2025-01-05,-8.49
2025-01-06,25.98
2025-01-07,-4.98
2025-01-08,-4.5
2025-01-09,0.37
2025-01-10,26.93
2025-01-11,-15.21
2025-01-12,-9.46
2025-01-13,-28.52
2025-01-14,-5.22
2025-01-15,8.97
2025-01-16,36.33
2025-01-17,-18.52
2025-01-18,-13.17
2025-01-19,0.0
2025-01-20,8.6
2025-01-21,52.14
2025-01-22,1.37
2025-01-23,17.19
2025-01-24,-22.01
2025-01-25,28.11
2025-01-26,-16.48
2025-01-27,-36.15
2025-01-28,8.21
2025-01-29,25.02
2025-01-30,65.41
2025-01-31,-9.15
2025-02-01,6.12
2025-02-02,5.91
2025-02-03,27.07
2025-02-04,9.42
2025-02-05,-14.43
2025-02-06,-12.94
2025-02-07,16.28
2025-02-08,7.16
2025-02-09,-26.28
2025-02-10,21.96
2025-02-11,16.52
2025-02-12,-4.76
2025-02-13,-2.23
2025-02-14,7.67
2025-02-15,11.62
2025-02-16,20.21
2025-02-17,4.84
2025-02-18,7.37
2025-02-19,22.26
2025-02-20,17.82
2025-02-21,-46.81
2025-02-22,62.17
2025-02-23,31.19
2025-02-24,41.82
2025-02-25,0.22
2025-02-26,-16.03
2025-02-27,11.51
2025-02-28,10.63
2025-03-01,44.66
2025-03-02,0.0
2025-03-03,32.03
2025-03-04,-28.31
2025-03-05,-39.96
2025-03-06,33.41
2025-03-07,19.92
2025-03-08,20.13
2025-03-09,-18.05
2025-03-10,9.1
2025-03-11,54.34
2025-03-12,-0.23
2025-03-13,7.25
2025-03-14,43.11
2025-03-15,39.83
2025-03-16,0.0
2025-03-17,24.2
2025-03-18,-1.69
2025-03-19,17.54
2025-03-20,8.98
2025-03-21,0.0
2025-03-22,-10.15
2025-03-23,-17.33
2025-03-24,33.91
2025-03-25,80.59
