Date,Score
2024-12-30,-9.56
2024-12-31,5.86
2025-01-01,-14.7
2025-01-02,-9.17
2025-01-03,7.28
2025-01-04,7.01
2025-01-05,0.92
2025-01-06,-2.47
2025-01-07,14.79
2025-01-08,9.41
2025-01-09,1.49
2025-01-10,-6.48
2025-01-11,18.7
2025-01-12,0.57
2025-01-13,16.23
2025-01-14,-15.34
2025-01-15,18.27
2025-01-16,-1.42
2025-01-17,8.4
2025-01-18,-9.38
2025-01-19,0.0
2025-01-20,70.95
2025-01-21,47.81
2025-01-22,-15.49
2025-01-23,-28.26
2025-01-24,-8.4
2025-01-25,0.0
2025-01-26,-13.34
2025-01-27,-44.97
2025-01-28,1.25
2025-01-29,5.35
2025-01-30,23.33
2025-01-31,53.4
2025-02-01,26.54
2025-02-02,-1.76
2025-02-03,5.68
2025-02-04,3.37
2025-02-05,6.29
2025-02-06,-1.47
2025-02-07,-22.69
2025-02-08,3.09
2025-02-09,0.37
2025-02-10,-5.54
2025-02-11,0.0
2025-02-12,6.76
2025-02-13,-22.07
2025-02-14,-13.97
2025-02-15,-3.6
2025-02-16,-0.51
2025-02-17,-20.13
2025-02-18,-26.52
2025-02-19,17.96
2025-02-20,-9.98
2025-02-21,17.54
2025-02-22,3.12
2025-02-23,-13.74
2025-02-24,-17.94
2025-02-25,31.94
2025-02-26,-11.37
2025-02-27,-2.92
2025-02-28,-7.16
2025-03-01,0.47
2025-03-02,5.9
2025-03-03,-17.48
2025-03-04,-14.68
2025-03-05,-23.81
2025-03-06,9.0
2025-03-07,-18.75
2025-03-08,-34.7
2025-03-09,14.61
2025-03-10,5.07
2025-03-11,24.63
2025-03-12,21.71
2025-03-13,-2.37
2025-03-14,-2.49
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,-6.08
2025-03-18,-15.55
2025-03-19,4.55
2025-03-20,-9.34
2025-03-21,-19.07
