Date,Score
2024-12-30,-29.82
2024-12-31,7.06
2025-01-01,3.45
2025-01-02,-14.41
2025-01-03,2.24
2025-01-04,-22.29
2025-01-05,-46.54
2025-01-06,-12.61
2025-01-07,-6.34
2025-01-08,-5.09
2025-01-09,-4.38
2025-01-10,23.84
2025-01-11,37.18
2025-01-12,9.06
2025-01-13,35.3
2025-01-14,23.8
2025-01-15,-7.17
2025-01-16,43.78
2025-01-17,7.24
2025-01-18,11.42
2025-01-19,-26.21
2025-01-20,15.71
2025-01-21,32.01
2025-01-22,-25.59
2025-01-23,16.08
2025-01-24,0.0
2025-01-25,8.24
2025-01-26,40.28
2025-01-27,20.94
2025-01-28,8.84
2025-01-29,-9.7
2025-01-30,-24.99
2025-01-31,14.69
2025-02-01,-15.9
2025-02-02,17.29
2025-02-03,-14.22
2025-02-04,-5.88
2025-02-05,-5.38
2025-02-06,-5.56
2025-02-07,10.26
2025-02-08,25.0
2025-02-09,5.56
2025-02-10,27.39
2025-02-11,1.76
2025-02-12,-11.06
2025-02-13,1.36
2025-02-14,-31.39
2025-02-15,29.91
2025-02-16,10.97
2025-02-17,23.29
2025-02-18,-5.64
2025-02-19,20.04
2025-02-20,-20.27
2025-02-21,-0.44
2025-02-22,3.75
2025-02-23,8.8
2025-02-24,21.03
2025-02-25,0.0
2025-02-26,-9.06
2025-02-27,-25.93
2025-02-28,-0.1
2025-03-01,17.69
2025-03-02,-39.56
2025-03-03,21.49
2025-03-04,-0.7
2025-03-05,-10.57
2025-03-06,-9.36
2025-03-07,-65.5
2025-03-08,-25.51
2025-03-09,-33.36
2025-03-10,0.28
2025-03-11,13.96
2025-03-12,-18.55
2025-03-13,-42.61
2025-03-14,-30.73
2025-03-15,-32.43
2025-03-16,-4.78
2025-03-17,7.65
2025-03-18,-33.65
2025-03-19,-48.61
2025-03-20,-17.52
2025-03-21,24.2
2025-03-22,1.41
2025-03-23,20.29
2025-03-24,11.4
2025-03-25,45.01
