Date,Score
2024-12-30,16.49
2024-12-31,-31.58
2025-01-01,92.28
2025-01-02,30.62
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,36.39
2025-01-06,21.11
2025-01-07,9.74
2025-01-08,0.0
2025-01-09,28.98
2025-01-10,-14.65
2025-01-11,-37.74
2025-01-12,0.0
2025-01-13,-55.34
2025-01-14,17.47
2025-01-15,29.05
2025-01-16,0.0
2025-01-17,39.05
2025-01-18,42.51
2025-01-19,42.2
2025-01-20,10.19
2025-01-21,1.8
2025-01-22,2.96
2025-01-23,-14.89
2025-01-24,3.76
2025-01-25,0.0
2025-01-26,-18.57
2025-01-27,-23.75
2025-01-28,10.26
2025-01-29,48.26
2025-01-30,-12.0
2025-01-31,0.0
2025-02-01,-22.37
2025-02-02,0.0
2025-02-03,-26.65
2025-02-04,12.87
2025-02-05,15.73
2025-02-06,-1.6
2025-02-07,43.91
2025-02-08,18.77
2025-02-09,11.03
2025-02-10,-1.09
2025-02-11,-0.27
2025-02-12,1.07
2025-02-13,-29.78
2025-02-14,16.98
2025-02-15,15.31
2025-02-16,-9.28
2025-02-17,9.37
2025-02-18,-0.22
2025-02-19,15.2
2025-02-20,-19.09
2025-02-21,6.64
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,-0.4
2025-02-26,6.25
2025-02-27,15.57
2025-02-28,32.25
2025-03-01,6.38
2025-03-02,64.66
2025-03-03,12.85
2025-03-04,3.15
2025-03-05,-10.61
2025-03-06,0.23
2025-03-07,4.72
2025-03-08,27.53
2025-03-09,17.73
2025-03-10,-34.15
2025-03-11,-6.0
2025-03-12,1.45
2025-03-13,-0.15
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,33.79
2025-03-18,-11.9
2025-03-19,51.2
2025-03-20,5.26
2025-03-21,-87.55
2025-03-22,17.65
2025-03-23,15.73
2025-03-24,30.85
2025-03-25,0.0
2025-03-26,-29.76
2025-03-27,6.89
2025-03-28,-19.34
2025-03-29,0.0
2025-03-30,18.68
2025-03-31,21.79
2025-04-01,16.71
2025-04-02,0.0
2025-04-03,0.0
