Date,Score
2024-12-30,15.79
2024-12-31,-3.04
2025-01-01,-4.43
2025-01-02,6.51
2025-01-03,-10.03
2025-01-04,-5.4
2025-01-05,0.0
2025-01-06,18.45
2025-01-07,-1.14
2025-01-08,0.0
2025-01-09,-6.91
2025-01-10,3.66
2025-01-11,-19.66
2025-01-12,13.74
2025-01-13,-2.78
2025-01-14,-57.68
2025-01-15,11.34
2025-01-16,21.5
2025-01-17,-25.33
2025-01-18,7.83
2025-01-19,11.92
2025-01-20,22.18
2025-01-21,-0.71
2025-01-22,9.55
2025-01-23,-3.65
2025-01-24,5.38
2025-01-25,-36.0
2025-01-26,6.74
2025-01-27,16.62
2025-01-28,-0.03
2025-01-29,30.84
2025-01-30,-15.38
2025-01-31,0.29
2025-02-01,-7.14
2025-02-02,31.33
2025-02-03,-3.47
2025-02-04,-35.11
2025-02-05,-15.97
2025-02-06,3.7
2025-02-07,-20.85
2025-02-08,-2.4
2025-02-09,26.85
2025-02-10,23.0
2025-02-11,-5.7
2025-02-12,-21.62
2025-02-13,-41.96
2025-02-14,-5.63
2025-02-15,7.98
2025-02-16,18.45
2025-02-17,17.28
2025-02-18,-18.79
2025-02-19,0.0
2025-02-20,1.26
2025-02-21,7.82
2025-02-22,-18.28
2025-02-23,-9.14
2025-02-24,0.0
2025-02-25,-1.67
2025-02-26,-7.07
2025-02-27,-14.62
2025-02-28,-44.96
2025-03-01,-1.83
2025-03-02,-4.85
2025-03-03,-39.48
2025-03-04,-38.4
2025-03-05,-41.76
2025-03-06,-49.97
2025-03-07,-19.18
2025-03-08,-23.7
2025-03-09,-14.84
2025-03-10,-27.95
2025-03-11,-56.28
2025-03-12,2.17
2025-03-13,-7.35
2025-03-14,-37.94
2025-03-15,-19.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,-10.59
2025-03-20,-25.04
2025-03-21,16.65
