Date,Score
2024-12-30,-11.16
2024-12-31,-25.39
2025-01-01,-24.86
2025-01-02,8.36
2025-01-03,-17.41
2025-01-04,-2.05
2025-01-05,-11.3
2025-01-06,4.87
2025-01-07,38.24
2025-01-08,33.73
2025-01-09,-3.43
2025-01-10,1.16
2025-01-11,14.65
2025-01-12,8.37
2025-01-13,7.25
2025-01-14,-3.11
2025-01-15,-23.91
2025-01-16,13.5
2025-01-17,-12.13
2025-01-18,-0.37
2025-01-19,-14.11
2025-01-20,-9.66
2025-01-21,14.17
2025-01-22,-10.01
2025-01-23,-24.67
2025-01-24,-10.09
2025-01-25,28.48
2025-01-26,10.58
2025-01-27,-46.08
2025-01-28,33.41
2025-01-29,-17.33
2025-01-30,-10.87
2025-01-31,-22.63
2025-02-01,5.87
2025-02-02,-16.8
2025-02-03,-23.08
2025-02-04,-48.41
2025-02-05,16.17
2025-02-06,-0.45
2025-02-07,12.13
2025-02-08,-9.91
2025-02-09,-9.9
2025-02-10,11.9
2025-02-11,-4.76
2025-02-12,5.28
2025-02-13,4.34
2025-02-14,-10.06
2025-02-15,10.91
2025-02-16,-0.53
2025-02-17,-20.7
2025-02-18,7.57
2025-02-19,-6.3
2025-02-20,-15.94
2025-02-21,7.62
2025-02-22,7.29
2025-02-23,2.38
2025-02-24,14.67
2025-02-25,-9.96
2025-02-26,-19.79
2025-02-27,-10.15
2025-02-28,-30.52
2025-03-01,-46.61
2025-03-02,-27.31
2025-03-03,-16.6
2025-03-04,-15.54
2025-03-05,-29.72
2025-03-06,-6.85
2025-03-07,-25.4
2025-03-08,-39.13
2025-03-09,27.25
2025-03-10,-10.62
2025-03-11,-3.07
2025-03-12,-4.44
2025-03-13,25.27
2025-03-14,16.13
2025-03-15,30.91
2025-03-16,15.88
2025-03-17,-19.63
2025-03-18,-1.93
2025-03-19,-23.6
2025-03-20,-9.85
2025-03-21,-38.71
2025-03-22,15.03
2025-03-23,-2.69
2025-03-24,15.14
2025-03-25,9.24
2025-03-26,-28.18
2025-03-27,-9.84
2025-03-28,-20.56
2025-03-29,-19.3
2025-03-30,14.59
2025-03-31,2.18
2025-04-01,-1.44
2025-04-02,3.99
2025-04-03,27.99
