Date,Score
2024-12-30,1.18
2024-12-31,-0.67
2025-01-01,8.36
2025-01-02,0.0
2025-01-03,-28.37
2025-01-04,-16.81
2025-01-05,-14.62
2025-01-06,15.34
2025-01-07,-8.41
2025-01-08,15.15
2025-01-09,-17.49
2025-01-10,-24.29
2025-01-11,-1.41
2025-01-12,6.89
2025-01-13,-14.03
2025-01-14,-32.27
2025-01-15,-7.61
2025-01-16,-33.87
2025-01-17,-2.59
2025-01-18,26.62
2025-01-19,-9.3
2025-01-20,-13.08
2025-01-21,-4.7
2025-01-22,13.22
2025-01-23,-22.23
2025-01-24,13.2
2025-01-25,15.19
2025-01-26,-15.83
2025-01-27,1.73
2025-01-28,18.74
2025-01-29,19.83
2025-01-30,1.31
2025-01-31,-9.45
2025-02-01,17.7
2025-02-02,9.15
2025-02-03,14.0
2025-02-04,0.26
2025-02-05,-1.02
2025-02-06,-2.77
2025-02-07,-17.91
2025-02-08,-38.54
2025-02-09,-6.59
2025-02-10,-47.42
2025-02-11,-23.0
2025-02-12,-0.17
2025-02-13,-9.63
2025-02-14,4.65
2025-02-15,-3.04
2025-02-16,0.0
2025-02-17,-26.19
2025-02-18,-37.02
2025-02-19,-9.2
2025-02-20,-34.84
2025-02-21,-18.73
2025-02-22,3.53
2025-02-23,8.88
2025-02-24,-14.0
2025-02-25,-4.55
2025-02-26,-37.2
2025-02-27,-48.61
2025-02-28,-30.38
2025-03-01,-8.96
2025-03-02,-9.84
2025-03-03,-15.12
2025-03-04,9.19
2025-03-05,-12.77
2025-03-06,-9.68
2025-03-07,-21.3
2025-03-08,-7.72
2025-03-09,-2.45
2025-03-10,-24.32
2025-03-11,-2.25
2025-03-12,-25.77
2025-03-13,-14.4
2025-03-14,-11.81
2025-03-15,0.0
2025-03-16,-15.47
2025-03-17,-4.4
2025-03-18,-9.58
2025-03-19,2.77
2025-03-20,-18.3
2025-03-21,-0.06
2025-03-22,-0.23
2025-03-23,6.36
2025-03-24,-11.75
2025-03-25,-23.9
