Date,Score
2024-12-30,-10.23
2024-12-31,25.55
2025-01-01,9.07
2025-01-02,0.0
2025-01-03,21.78
2025-01-04,-8.67
2025-01-05,7.14
2025-01-06,17.3
2025-01-07,23.82
2025-01-08,17.14
2025-01-09,27.8
2025-01-10,26.87
2025-01-11,-21.78
2025-01-12,14.67
2025-01-13,21.07
2025-01-14,-2.02
2025-01-15,6.78
2025-01-16,16.77
2025-01-17,10.15
2025-01-18,-13.22
2025-01-19,-20.88
2025-01-20,9.09
2025-01-21,-3.83
2025-01-22,12.81
2025-01-23,15.35
2025-01-24,5.53
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,-28.25
2025-01-28,45.38
2025-01-29,32.55
2025-01-30,27.43
2025-01-31,-9.58
2025-02-01,14.71
2025-02-02,-1.59
2025-02-03,42.94
2025-02-04,15.05
2025-02-05,6.42
2025-02-06,8.76
2025-02-07,-8.71
2025-02-08,6.47
2025-02-09,7.16
2025-02-10,18.67
2025-02-11,5.93
2025-02-12,6.07
2025-02-13,6.74
2025-02-14,29.52
2025-02-15,8.22
2025-02-16,9.15
2025-02-17,21.79
2025-02-18,17.17
2025-02-19,6.54
2025-02-20,17.39
2025-02-21,-6.25
2025-02-22,0.0
2025-02-23,-5.79
2025-02-24,8.02
2025-02-25,-26.74
2025-02-26,7.19
2025-02-27,17.4
2025-02-28,0.0
2025-03-01,-36.34
2025-03-02,-9.29
2025-03-03,15.81
2025-03-04,-0.68
2025-03-05,5.46
2025-03-06,-20.24
2025-03-07,-15.13
2025-03-08,-0.66
2025-03-09,-5.07
2025-03-10,-10.23
2025-03-11,15.55
2025-03-12,15.02
2025-03-13,16.29
2025-03-14,2.47
2025-03-15,-13.29
2025-03-16,2.16
2025-03-17,16.71
2025-03-18,21.06
2025-03-19,18.03
2025-03-20,26.1
2025-03-21,27.19
2025-03-22,17.5
2025-03-23,-15.32
2025-03-24,-57.42
2025-03-25,-10.05
2025-03-26,18.09
2025-03-27,-47.5
2025-03-28,-60.29
2025-03-29,-9.23
2025-03-30,-28.36
2025-03-31,-56.02
2025-04-01,-19.13
2025-04-02,-34.64
2025-04-03,-10.83
