Date,Score
2024-12-30,-9.78
2024-12-31,-14.92
2025-01-01,8.93
2025-01-02,-15.58
2025-01-03,9.0
2025-01-04,-7.91
2025-01-05,-5.47
2025-01-06,-29.16
2025-01-07,16.52
2025-01-08,-19.58
2025-01-09,17.99
2025-01-10,-13.1
2025-01-11,0.0
2025-01-12,0.86
2025-01-13,-15.48
2025-01-14,-5.99
2025-01-15,-22.94
2025-01-16,3.67
2025-01-17,-19.34
2025-01-18,-21.27
2025-01-19,-9.26
2025-01-20,-19.74
2025-01-21,-19.25
2025-01-22,-36.96
2025-01-23,-34.55
2025-01-24,18.26
2025-01-25,-6.24
2025-01-26,6.17
2025-01-27,-24.23
2025-01-28,-18.26
2025-01-29,9.54
2025-01-30,-55.26
2025-01-31,-28.46
2025-02-01,-32.55
2025-02-02,-5.63
2025-02-03,24.1
2025-02-04,5.04
2025-02-05,-25.12
2025-02-06,-27.6
2025-02-07,-22.49
2025-02-08,-30.1
2025-02-09,-0.72
2025-02-10,-22.18
2025-02-11,8.44
2025-02-12,-4.57
2025-02-13,25.22
2025-02-14,-9.64
2025-02-15,-44.46
2025-02-16,-20.9
2025-02-17,4.62
2025-02-18,-9.03
2025-02-19,-17.42
2025-02-20,0.71
2025-02-21,-5.02
2025-02-22,-9.71
2025-02-23,1.17
2025-02-24,-34.19
2025-02-25,-19.74
2025-02-26,16.31
2025-02-27,17.15
2025-02-28,-15.82
2025-03-01,-33.93
2025-03-02,8.51
2025-03-03,-9.56
2025-03-04,-26.34
2025-03-05,3.08
2025-03-06,-35.57
2025-03-07,14.24
2025-03-08,6.89
2025-03-09,13.06
2025-03-10,-1.56
2025-03-11,21.58
2025-03-12,3.08
2025-03-13,1.02
2025-03-14,-9.98
2025-03-15,13.08
2025-03-16,-7.72
2025-03-17,-20.5
2025-03-18,-18.03
2025-03-19,-18.98
2025-03-20,-30.52
2025-03-21,8.72
2025-03-22,-0.45
2025-03-23,-25.41
2025-03-24,7.75
2025-03-25,8.57
2025-03-26,15.44
2025-03-27,-6.08
2025-03-28,8.26
2025-03-29,5.6
2025-03-30,8.01
2025-03-31,-5.24
2025-04-01,14.72
2025-04-02,0.58
2025-04-03,-0.75
