Date,Score
2024-12-30,-18.79
2024-12-31,-17.46
2025-01-01,-35.5
2025-01-02,-17.36
2025-01-03,7.9
2025-01-04,1.55
2025-01-05,-7.81
2025-01-06,-25.46
2025-01-07,-0.33
2025-01-08,-39.44
2025-01-09,6.43
2025-01-10,15.74
2025-01-11,-21.87
2025-01-12,-19.78
2025-01-13,9.46
2025-01-14,-11.46
2025-01-15,8.57
2025-01-16,-10.1
2025-01-17,0.0
2025-01-18,-37.14
2025-01-19,-20.59
2025-01-20,5.11
2025-01-21,-21.09
2025-01-22,-15.11
2025-01-23,1.61
2025-01-24,14.11
2025-01-25,-18.32
2025-01-26,-66.32
2025-01-27,-22.94
2025-01-28,16.35
2025-01-29,5.88
2025-01-30,-4.53
2025-01-31,-5.56
2025-02-01,-23.82
2025-02-02,-26.29
2025-02-03,1.05
2025-02-04,-34.78
2025-02-05,0.0
2025-02-06,15.65
2025-02-07,-17.75
2025-02-08,-10.84
2025-02-09,11.92
2025-02-10,-8.65
2025-02-11,1.73
2025-02-12,11.64
2025-02-13,5.47
2025-02-14,-28.56
2025-02-15,-18.37
2025-02-16,-8.79
2025-02-17,1.77
2025-02-18,-15.12
2025-02-19,-9.1
2025-02-20,11.36
2025-02-21,15.49
2025-02-22,0.52
2025-02-23,14.36
2025-02-24,10.25
2025-02-25,-24.14
2025-02-26,-2.08
2025-02-27,17.88
2025-02-28,-7.71
2025-03-01,-15.95
2025-03-02,-15.89
2025-03-03,-11.91
2025-03-04,-9.52
2025-03-05,0.73
2025-03-06,-16.27
2025-03-07,-8.0
2025-03-08,-8.66
2025-03-09,-31.54
2025-03-10,33.28
2025-03-11,-15.75
2025-03-12,9.31
2025-03-13,22.37
2025-03-14,9.29
2025-03-15,-9.0
2025-03-16,1.41
2025-03-17,-27.08
2025-03-18,1.35
2025-03-19,-5.68
2025-03-20,3.82
2025-03-21,17.64
2025-03-22,-21.17
2025-03-23,-3.33
2025-03-24,27.17
2025-03-25,17.72
2025-03-26,30.23
2025-03-27,-32.42
2025-03-28,-8.67
2025-03-29,-30.83
2025-03-30,-15.76
2025-03-31,-27.98
2025-04-01,-32.64
2025-04-02,-8.18
2025-04-03,-9.87
