Date,Score
2024-12-30,-8.85
2024-12-31,-1.17
2025-01-01,-15.51
2025-01-02,-15.54
2025-01-03,-21.73
2025-01-04,-5.19
2025-01-05,-21.21
2025-01-06,-26.5
2025-01-07,-35.29
2025-01-08,-41.31
2025-01-09,18.84
2025-01-10,-0.83
2025-01-11,6.91
2025-01-12,-7.24
2025-01-13,-1.21
2025-01-14,-9.12
2025-01-15,-11.57
2025-01-16,-14.13
2025-01-17,-9.22
2025-01-18,-9.43
2025-01-19,-12.6
2025-01-20,-30.81
2025-01-21,-50.54
2025-01-22,-22.31
2025-01-23,-13.75
2025-01-24,-23.05
2025-01-25,-4.91
2025-01-26,-26.24
2025-01-27,-17.98
2025-01-28,-64.83
2025-01-29,-28.35
2025-01-30,-43.87
2025-01-31,-28.23
2025-02-01,-8.62
2025-02-02,-8.5
2025-02-03,-32.95
2025-02-04,-11.71
2025-02-05,5.84
2025-02-06,-17.53
2025-02-07,-18.63
2025-02-08,0.88
2025-02-09,-16.12
2025-02-10,-14.3
2025-02-11,-49.0
2025-02-12,-9.18
2025-02-13,1.18
2025-02-14,-14.52
2025-02-15,-22.96
2025-02-16,-7.56
2025-02-17,-6.84
2025-02-18,-27.27
2025-02-19,13.8
2025-02-20,6.86
2025-02-21,-3.56
2025-02-22,-0.33
2025-02-23,1.62
2025-02-24,8.42
2025-02-25,-19.1
2025-02-26,-4.66
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,-4.51
2025-03-02,0.0
2025-03-03,8.94
2025-03-04,5.59
2025-03-05,1.43
2025-03-06,-12.5
2025-03-07,4.64
2025-03-08,-2.83
2025-03-09,0.0
2025-03-10,-6.69
2025-03-11,-12.83
2025-03-12,10.67
2025-03-13,-2.51
2025-03-14,24.34
2025-03-15,-9.5
2025-03-16,-8.46
2025-03-17,8.75
2025-03-18,-8.52
2025-03-19,6.73
2025-03-20,5.3
2025-03-21,0.11
