Date,Price
2024-06-20,405159.14610763657
2024-06-21,374202.9911798509
2024-06-22,374202.9911798509
2024-06-23,374202.9911798509
2024-06-24,374202.9911798509
2024-06-25,374202.9911798509
2024-06-26,389681.06864374375
2024-06-27,420637.2235715294
2024-06-28,467071.4559632078
2024-06-29,513505.6883548591
2024-06-30,575417.9982104304
2024-07-01,575417.9982104304
2024-07-02,575417.9982104304
2024-07-03,575417.9982104304
2024-07-04,575417.9982104304
2024-07-05,606374.1531381886
2024-07-06,637330.3080659744
2024-07-07,683764.5404576528
2024-07-08,699242.6179215183
2024-07-09,652808.3855298671
2024-07-10,683764.5404576528
2024-07-11,683764.5404576528
2024-07-12,683764.5404576528
2024-07-13,683764.5404576528
2024-07-14,668286.46299376
2024-07-15,637330.3080659744
2024-07-16,590896.0756742959
2024-07-17,559939.9207465375
2024-07-18,559939.9207465375
2024-07-19,559939.9207465375
2024-07-20,559939.9207465375
2024-07-21,575417.9982104304
2024-07-22,590896.0756742959
2024-07-23,590896.0756742959
2024-07-24,590896.0756742959
2024-07-25,637330.3080659744
2024-07-26,637330.3080659744
2024-07-27,637330.3080659744
2024-07-28,621852.2306020815
2024-07-29,621852.2306020815
2024-07-30,621852.2306020815
2024-07-31,621852.2306020815
2024-08-01,621852.2306020815
2024-08-02,621852.2306020815
2024-08-03,606374.1531381886
2024-08-04,606374.1531381886
2024-08-05,606374.1531381886
2024-08-06,606374.1531381886
2024-08-07,606374.1531381886
2024-08-08,606374.1531381886
2024-08-09,606374.1531381886
2024-08-10,606374.1531381886
2024-08-11,606374.1531381886
2024-08-12,606374.1531381886
2024-08-13,606374.1531381886
2024-08-14,606374.1531381886
2024-08-15,590896.0756742959
2024-08-16,575417.9982104304
2024-08-17,575417.9982104304
2024-08-18,528983.7658187519
2024-08-19,528983.7658187519
2024-08-20,528983.7658187519
2024-08-21,528983.7658187519
2024-08-22,528983.7658187519
2024-08-23,528983.7658187519
2024-08-24,528983.7658187519
2024-08-25,528983.7658187519
2024-08-26,528983.7658187519
2024-08-27,528983.7658187519
2024-08-28,528983.7658187519
2024-08-29,528983.7658187519
2024-08-30,528983.7658187519
2024-08-31,498027.6108909663
2024-09-01,490288.57215903344
2024-09-02,467071.4559632078
2024-09-03,467071.4559632078
2024-09-04,467071.4559632078
2024-09-05,451593.378499315
2024-09-06,405159.14610763657
2024-09-07,405159.14610763657
2024-09-08,405159.14610763657
2024-09-09,405159.14610763657
2024-09-10,389681.06864374375
2024-09-11,374202.9911798509
2024-09-12,358724.91371598537
2024-09-13,343246.83625209256
2024-09-14,312290.68132430693
2024-09-15,312290.68132430693
2024-09-16,312290.68132430693
2024-09-17,312290.68132430693
2024-09-18,312290.68132430693
2024-09-19,312290.68132430693
2024-09-20,312290.68132430693
2024-09-21,312290.68132430693
2024-09-22,312290.68132430693
2024-09-23,312290.68132430693
2024-09-24,296812.6038604141
2024-09-25,296812.6038604141
2024-09-26,296812.6038604141
2024-09-27,296812.6038604141
2024-09-28,296812.6038604141
2024-09-29,265856.44893262844
2024-09-30,234900.29400487003
2024-10-01,234900.29400487003
2024-10-02,219422.2165409772
2024-10-03,219422.2165409772
2024-10-04,219422.2165409772
2024-10-05,219422.2165409772
2024-10-06,219422.2165409772
2024-10-07,219422.2165409772
2024-10-08,219422.2165409772
2024-10-09,219422.2165409772
2024-10-10,188466.0616131916
2024-10-11,157509.9066854059
2024-10-12,157509.9066854059
2024-10-13,126553.7517576476
2024-10-14,126553.7517576476
2024-10-15,126553.7517576476
2024-10-16,126553.7517576476
2024-10-17,111075.67429375475
2024-10-18,95597.59682986196
2024-10-19,80119.51936597176
2024-10-20,80119.51936597176
2024-10-21,80119.51936597176
2024-10-22,49163.364438194345
2024-10-23,33685.286974307106
2024-10-24,33685.286974307106
2024-10-25,33685.286974307106
2024-10-26,33685.286974307106
2024-10-27,49163.364438194345
2024-10-28,41424.32570625065
2024-10-29,41424.32570625065
2024-10-30,41424.32570625065
2024-10-31,41424.32570625065
2024-11-01,49163.364438194345
2024-11-02,56902.40317014083
2024-11-03,56902.40317014083
2024-11-04,56902.40317014083
2024-11-05,56902.40317014083
2024-11-06,41424.32570625065
2024-11-07,18207.209510416924
2024-11-08,2729.132046529533
2024-11-09,2729.132046529533
2024-11-10,2729.132046529533
2024-11-11,18207.209510416924
2024-11-12,18207.209510416924
2024-11-13,18207.209510416924
2024-11-14,18207.209510416924
2024-11-15,18207.209510416924
2024-11-16,18207.209510416924
2024-11-17,18207.209510416924
2024-11-18,18207.209510416924
2024-11-19,33685.286974307106
2024-11-20,64641.44190208453
2024-11-21,80119.51936597176
2024-11-22,80119.51936597176
2024-11-23,80119.51936597176
2024-11-24,56902.40317014083
2024-11-25,49163.364438194345
2024-11-26,49163.364438194345
2024-11-27,33685.286974307106
2024-11-28,18207.209510416924
2024-11-29,2729.132046529533
2024-11-30,2729.132046529533
2024-12-01,2729.132046529533
2024-12-02,2729.132046529533
2024-12-03,2729.132046529533
2024-12-04,2729.132046529533
2024-12-05,18207.209510416924
2024-12-06,18207.209510416924
2024-12-07,18207.209510416924
2024-12-08,18207.209510416924
2024-12-09,18207.209510416924
2024-12-10,50711.17218458359
2024-12-11,56128.49929694474
2024-12-12,56128.49929694474
2024-12-13,56128.49929694474
2024-12-14,63093.6341556953
2024-12-15,64641.44190208453
2024-12-16,83215.13485875039
