Date,Price
2024-06-22,8409.679407446312
2024-06-23,7467.699485514424
2024-06-24,7452.506260967136
2024-06-25,7498.085934609001
2024-06-26,7513.27915915629
2024-06-27,7247.39772957874
2024-06-28,7376.540138230694
2024-06-29,7574.052057345443
2024-06-30,7460.10287324078
2024-07-01,7399.329975051626
2024-07-02,6966.3230754539045
2024-07-03,6844.777279075595
2024-07-04,6502.929726761605
2024-07-05,6594.089074045334
2024-07-06,6404.173767204229
2024-07-07,5978.763479880151
2024-07-08,5849.621071228199
2024-07-09,5948.377030785574
2024-07-10,5484.983682093275
2024-07-11,5067.170007042841
2024-07-12,5241.892089336659
2024-07-13,5781.2515607654
2024-07-14,6039.536378069305
2024-07-15,6100.309276258459
2024-07-16,6290.224583099565
2024-07-17,6183.872011268546
2024-07-18,5811.6380098599775
2024-07-19,5454.597232998698
2024-07-20,4406.264739235791
2024-07-21,4839.271638833513
2024-07-22,4147.979921931887
2024-07-23,4307.508779678416
2024-07-24,4155.576534205531
2024-07-25,4360.685065593926
2024-07-26,4299.912167404772
2024-07-27,4451.844412877657
2024-07-28,4983.607272032755
2024-07-29,4953.220822938178
2024-07-30,5773.654948491756
2024-07-31,6275.031358552276
2024-08-01,6191.468623542191
2024-08-02,6153.485562173969
2024-08-03,6085.11605171117
2024-08-04,5880.007520322776
2024-08-05,6069.922827163882
2024-08-06,5971.166867606507
2024-08-07,5986.360092153795
2024-08-08,5766.058336218112
2024-08-09,5386.227722535899
2024-08-10,5826.831234407266
2024-08-11,5705.285438028957
2024-08-12,5439.404008451409
2024-08-13,5515.370131187851
2024-08-14,5287.471762978524
2024-08-15,5507.773518914208
2024-08-16,5477.387069819631
2024-08-17,5226.69886478937
2024-08-18,5895.200744870064
2024-08-19,5796.444785312689
2024-08-20,5857.217683501843
2024-08-21,6077.519439437527
2024-08-22,6305.417807646853
2024-08-23,6092.712663984815
2024-08-24,6229.451684910411
2024-08-25,6009.149928974728
2024-08-26,5728.075274849891
2024-08-27,5788.848173039045
2024-08-28,5781.2515607654
2024-08-29,5583.73964165065
2024-08-30,5378.631110262255
2024-08-31,5264.681926157592
2024-09-01,5120.346292958351
2024-09-02,5173.522578873861
2024-09-03,5044.380170221908
2024-09-04,4702.532617907917
2024-09-05,4679.742781086984
2024-09-06,4869.658087928091
2024-09-07,5097.556456137418
2024-09-08,4748.112291549783
2024-09-09,5112.749680684707
2024-09-10,5317.858212073102
2024-09-11,5150.732742052927
2024-09-12,4900.044537022668
2024-09-13,4656.952944266051
2024-09-14,4413.861351509436
2024-09-15,4527.810535614099
2024-09-16,4413.861351509436
2024-09-17,3927.678165996203
2024-09-18,4299.912167404772
2024-09-19,4345.491841046637
2024-09-20,4801.288577465292
2024-09-21,4748.112291549783
2024-09-22,4444.247800604012
2024-09-23,3730.166246881453
2024-09-24,4003.644288732646
2024-09-25,4003.644288732646
2024-09-26,3904.8883291752704
2024-09-27,3912.4849414489154
2024-09-28,3912.4849414489154
2024-09-29,4163.173146479176
2024-09-30,3563.040776861279
2024-10-01,3593.427225955857
2024-10-02,3494.671266398481
2024-10-03,3433.898368209327
2024-10-04,2962.908407243384
2024-10-05,3046.47114225347
2024-10-06,2674.237140844902
2024-10-07,2279.2133026154
2024-10-08,2058.9115466797184
2024-10-09,1405.602891146313
2024-10-10,1215.6875843052064
2024-10-11,1641.097871629284
2024-10-12,1679.080932997506
2024-10-13,1944.9623625750544
2024-10-14,1443.5859525145331
2024-10-15,1451.1825647881778
2024-10-16,1261.2672579470716
2024-10-17,1641.097871629284
2024-10-18,1261.2672579470716
2024-10-19,881.436644264859
2024-10-20,311.6907237415402
2024-10-21,30.61606961670227
2024-10-22,729.5043987919746
2024-10-23,2051.314934406074
2024-10-24,2119.684444868871
2024-10-25,2529.901507645661
2024-10-26,1709.4673820920814
2024-10-27,1610.7114225347068
2024-10-28,2043.718322132429
2024-10-29,2719.8168144867677
2024-10-30,3061.6643668007587
2024-10-31,2643.850691750325
2024-11-01,2681.833753118545
2024-11-02,2309.599751709977
2024-11-03,1982.9454239432744
2024-11-04,1755.047055733948
2024-11-05,1587.9215857137742
2024-11-06,1291.6537070416489
2024-11-07,1185.3011352106294
2024-11-08,1284.057094768004
2024-11-09,1717.063994365726
2024-11-10,2248.826853520825
2024-11-11,1922.1725257541216
2024-11-12,1922.1725257541216
2024-11-13,2689.430365392192
2024-11-14,2385.5658744464195
2024-11-15,1868.996239838612
2024-11-16,2659.0439162976127
2024-11-17,2613.464242655748
2024-11-18,2940.118570422451
2024-11-19,3160.420326358134
2024-11-20,4808.885189738936
2024-11-21,4451.844412877657
2024-11-22,4451.844412877657
2024-11-23,4482.230861972234
2024-11-24,4527.810535614099
2024-11-25,4831.675026559869
2024-11-26,4535.407147887744
2024-11-27,4550.600372435032
2024-11-28,3441.494980482971
2024-11-29,3540.2509400403464
2024-11-30,3456.68820503026
2024-12-01,3433.898368209327
2024-12-02,3206.0
2024-12-03,3297.1593472837308
2024-12-04,3487.074654124837
2024-12-05,4109.996860563665
2024-12-06,3806.132369617895
2024-12-07,3973.257839638069
2024-12-08,3563.040776861279
2024-12-09,3844.115430986117
2024-12-10,4109.996860563665
2024-12-11,4163.173146479176
2024-12-12,3996.047676459001
2024-12-13,4147.979921931887
2024-12-14,3388.318694567461
2024-12-15,3449.091592756616
2024-12-16,3471.8814295775483
2024-12-17,3692.183185513232
2024-12-18,3449.091592756616
2024-12-19,2993.2948563379605
2024-12-20,3828.922206438828
2024-12-21,4216.349432394685
2024-12-22,4185.962983300107
2024-12-23,4284.718942857483
2024-12-24,3965.661227364425
2024-12-25,3912.4849414489154
2024-12-26,3821.325594165184
2024-12-27,3844.115430986117
2024-12-28,3866.905267807049
2024-12-29,4277.122330583839
2024-12-30,4223.94604466833
2024-12-31,4337.895228772993
2025-01-01,4185.962983300107
2025-01-02,3768.149308249674
2025-01-03,3730.166246881453
2025-01-04,3616.2170627767887
2025-01-05,4072.013799195444
2025-01-06,4072.013799195444
2025-01-07,4292.315555131127
2025-01-08,3821.325594165184
2025-01-09,3836.518818712472
2025-01-10,3828.922206438828
2025-01-11,3517.4611032194143
2025-01-12,3395.915306841106
2025-01-13,3266.7728981891537
2025-01-14,3388.318694567461
2025-01-15,3540.2509400403464
2025-01-16,3532.654327766703
2025-01-17,3623.8136750504336
2025-01-18,3684.5865732395873
2025-01-19,3904.8883291752704
2025-01-20,3996.047676459001
2025-01-21,3790.939145070608
2025-01-22,3570.637389134924
2025-01-23,3540.2509400403464
2025-01-24,3145.2271018108454
2025-01-25,2621.0608549293925
2025-01-26,2833.765998591431
2025-01-27,2689.430365392192
2025-01-28,2993.2948563379605
2025-01-29,3281.9661227364422
2025-01-30,3236.386449094576
2025-01-31,3859.308655533405
2025-02-01,4147.979921931887
2025-02-02,4003.644288732646
2025-02-03,3973.257839638069
2025-02-04,3828.922206438828
2025-02-05,3790.939145070608
2025-02-06,3973.257839638069
2025-02-07,3965.661227364425
2025-02-08,3601.023838229501
2025-02-09,3813.72898189154
2025-02-10,3768.149308249674
2025-02-11,3608.620450503145
2025-02-12,3190.8067754527115
2025-02-13,3471.8814295775483
2025-02-14,3190.8067754527115
2025-02-15,3206.0
2025-02-16,3206.0
2025-02-17,3206.0
2025-02-18,3243.0
2025-02-19,3251.0
2025-02-20,3309.0000000000005
2025-02-21,3299.9999999999995
2025-02-22,3299.9999999999995
2025-02-23,2839.7823102220905
2025-02-24,2853.3447765642823
2025-02-25,3009.31313949911
2025-02-26,3104.250403894264
2025-02-27,3158.500269262843
2025-02-28,3551.811793185461
2025-03-01,3490.780694645599
2025-03-02,3483.999461474691
2025-03-03,2988.969439985823
2025-03-04,3212.7501346314216
2025-03-05,3321.249865368767
2025-03-06,3375.499730737345
2025-03-07,3463.655761961403
2025-03-08,3368.71849756625
2025-03-09,3212.7501346314216
2025-03-10,3368.71849756625
2025-03-11,3165.2815024339384
2025-03-12,2948.282040959436
2025-03-13,2873.688476077569
2025-03-14,2988.969439985823
2025-03-15,3192.4064351181337
2025-03-16,3267.0
2025-03-17,3589.5356303196595
2025-03-18,3216.9999999999995
