Date,Price
2024-06-07,3803.654706311519
2024-06-08,4178.571707950886
2024-06-09,5152.675369800863
2024-06-10,5453.6607184768445
2024-06-11,5719.690934161389
2024-06-12,5816.204221712116
2024-06-13,5473.148978463053
2024-06-14,5161.336818683775
2024-06-15,4215.073528242662
2024-06-16,3233.2364298899274
2024-06-17,3559.278112833701
2024-06-18,3535.768465866246
2024-06-19,4397.582629700613
2024-06-20,5755.574079533126
2024-06-21,5427.36703436832
2024-06-22,5997.78531079024
2024-06-23,6688.226521730061
2024-06-24,7462.807521816516
2024-06-25,6985.4998208843945
2024-06-26,5793.313249664984
2024-06-27,4412.4308277853415
2024-06-28,3918.728241468157
2024-06-29,2840.6871930249463
2024-06-30,2642.09254364172
2024-07-01,2273.980966124489
2024-07-02,2234.3857712318977
2024-07-03,1733.8777607925315
2024-07-04,1283.7917563492338
2024-07-05,3168.5849007293123
2024-07-06,3168.5849007293123
2024-07-07,3168.5849007293123
2024-07-08,2010.7347875806931
2024-07-09,3996.6812814129753
2024-07-10,5898.17864863837
2024-07-11,5463.250179740056
2024-07-12,6883.109121592108
2024-07-13,7408.982803759379
2024-07-14,7842.055247897103
2024-07-15,6852.175375582103
2024-07-16,7888.455866911877
2024-07-17,8151.392707995746
2024-07-18,7006.844105631191
2024-07-19,7238.847200705056
2024-07-20,7996.723977946659
2024-07-21,9187.67319932552
2024-07-22,7687.386517848016
2024-07-23,8135.925834990978
2024-07-24,8507.130787109161
2024-07-25,8847.401993217341
2024-07-26,8847.401993217341
2024-07-27,9558.878151443703
2024-07-28,9141.272580310748
2024-07-29,7996.723977946659
2024-07-30,7996.723977946659
2024-07-31,9079.405088291203
2024-08-01,9961.016849571892
2024-08-02,9759.947500508031
2024-08-03,9651.67938947325
2024-08-04,9311.408183365069
2024-08-05,10177.553071640988
2024-08-06,10440.48991272439
2024-08-07,10780.761118833036
2024-08-08,11523.171023069404
2024-08-09,11198.366689965991
2024-08-10,12961.590212527364
2024-08-11,12837.855228487815
2024-08-12,12141.84594326622
2024-08-13,11894.375975187588
2024-08-14,11646.906007108486
2024-08-15,13054.391450556912
2024-08-16,12311.981546320543
2024-08-17,10997.297340901663
2024-08-18,10873.562356862582
2024-08-19,11337.56854701031
2024-08-20,9945.549976567125
2024-08-21,9527.944405434166
2024-08-22,9899.14935755235
2024-08-23,8599.932025138707
2024-08-24,8831.93512021257
2024-08-25,7269.78094671506
2024-08-26,7780.187755877562
2024-08-27,7563.651533808466
2024-08-28,6743.907264547788
2024-08-29,7269.78094671506
2024-08-30,8383.39580306961
2024-08-31,8568.998279128702
2024-09-01,9125.805707305975
2024-09-02,8336.995184054836
2024-09-03,8089.525215976204
2024-09-04,8909.269485236882
2024-09-05,8460.730168094387
2024-09-06,8012.190850951427
2024-09-07,9357.808802379845
2024-09-08,9187.67319932552
2024-09-09,8692.733263168253
2024-09-10,9295.941310360302
2024-09-11,9435.14316740462
2024-09-12,9759.947500508031
2024-09-13,9589.811897453708
2024-09-14,8429.796422084384
2024-09-15,7981.257104941423
2024-09-16,8553.531406123935
2024-09-17,8924.736358242119
2024-09-18,8244.193946025292
2024-09-19,8120.458961985742
2024-09-20,8321.52831105007
2024-09-21,7285.247819719828
2024-09-22,6388.169185434374
2024-09-23,4996.150614991184
2024-09-24,4269.207583759587
2024-09-25,3789.734520607087
2024-09-26,3310.261457454449
2024-09-27,4516.677551838688
2024-09-28,4516.677551838688
2024-09-29,3511.3308065184497
2024-09-30,5011.6174879959535
2024-10-01,4346.541948784364
2024-10-02,3140.1258544002662
2024-10-03,278.7543484892521
2024-10-04,1005.6973797207116
2024-10-05,1423.3029508536683
2024-10-06,1345.9685858290295
2024-10-07,3604.132044547997
2024-10-08,3898.002631641544
2024-10-09,2134.7791090801697
2024-10-10,2707.053410262402
2024-10-11,3495.863933513542
2024-10-12,3557.731425533223
2024-10-13,3635.065790557862
2024-10-14,4083.605107700496
2024-10-15,5073.484980015964
2024-10-16,4068.138234695727
2024-10-17,6047.897979326194
2024-10-18,6264.434201394824
2024-10-19,5058.018107010726
2024-10-20,3526.79767952336
2024-10-21,4068.138234695727
2024-10-22,4269.207583759587
2024-10-23,3959.870123661272
2024-10-24,3047.32461637072
2024-10-25,2273.980966124489
2024-10-26,1284.1010938093486
2024-10-27,974.763633710846
2024-10-28,1036.6311257305747
2024-10-29,2072.911617060489
2024-10-30,3263.860838439676
2024-10-31,3774.2676476021793
2024-11-01,3619.598917552906
2024-11-02,2985.457124351039
2024-11-03,3588.665171543086
2024-11-04,4733.213773907317
2024-11-05,4130.005726715266
2024-11-06,4207.340091740044
2024-11-07,5058.018107010726
2024-11-08,5413.756186124144
2024-11-09,6666.572899523011
2024-11-10,6125.232344350504
2024-11-11,5955.096741296648
2024-11-12,5769.494265237555
2024-11-13,7161.512835680745
2024-11-14,7006.844105631191
2024-11-15,7254.314073710292
2024-11-16,7223.380327700286
2024-11-17,5707.626773217547
2024-11-18,4779.614392922087
2024-11-19,4748.680646912551
2024-11-20,5522.024297158454
2024-11-21,4624.945662873
2024-11-22,4903.34937696164
2024-11-23,5119.885599030735
2024-11-24,4686.813154892543
2024-11-25,4779.614392922087
2024-11-26,4130.005726715266
2024-11-27,4903.34937696164
2024-11-28,4253.740710754817
2024-11-29,4841.481884942097
2024-11-30,3944.403250656317
2024-12-01,3418.529568488906
2024-12-02,2799.8546482919483
2024-12-03,2676.119664252536
2024-12-04,3696.933282577543
2024-12-05,3727.867028587406
2024-12-06,3665.999536567677
2024-12-07,3387.59582247904
2024-12-08,3944.403250656317
2024-12-09,3696.933282577543
2024-12-10,3263.860838439676
2024-12-11,3109.192108390403
2024-12-12,3201.99334641995
2024-12-13,2707.053410262402
2024-12-14,1284.1010938093486
2024-12-15,881.962395681302
2024-12-16,2273.980966124489
2024-12-17,2583.3184262229925
2024-12-18,2985.457124351039
2024-12-19,2583.3184262229925
2024-12-20,3232.927092429813
2024-12-21,3294.794584449494
2024-12-22,2985.457124351039
2024-12-23,4346.541948784364
2024-12-24,4037.20448868572
2024-12-25,5058.018107010726
2024-12-26,4779.614392922087
2024-12-27,5119.885599030735
2024-12-28,5212.686837060281
2024-12-29,5552.958043168461
2024-12-30,4686.813154892543
2024-12-31,4470.276932823914
2025-01-01,4563.0781708534605
2025-01-02,3573.1982985381305
2025-01-03,2552.3846802131266
2025-01-04,2892.6558863214923
2025-01-05,2366.782204154036
2025-01-06,2057.4447440555814
2025-01-07,1902.776014006306
2025-01-08,1624.3722999176691
2025-01-09,1995.5772520358528
2025-01-10,2273.980966124489
2025-01-11,2057.4447440555814
2025-01-12,1438.769823858576
2025-01-13,804.6280306567108
2025-01-14,943.829887701028
2025-01-15,402.4893325286616
2025-01-16,46.75125341538837
2025-01-17,742.7605386369822
2025-01-18,1067.5648717403924
2025-01-19,541.6911895729814
2025-01-20,185.95311045970556
2025-01-21,1655.306045927532
2025-01-22,1144.8992367650287
2025-01-23,1376.9023318388952
2025-01-24,417.9562055335719
2025-01-25,1655.306045927532
2025-01-26,1500.637315878305
2025-01-27,1624.3722999176691
2025-01-28,1469.703569868439
2025-01-29,1407.836077848758
2025-01-30,943.829887701028
2025-01-31,572.6249355828445
2025-02-01,758.2274116419376
2025-02-02,513.230905894079
2025-02-03,1490.740063842455
2025-02-04,1483.0066273399743
2025-02-05,1054.571461066448
2025-02-06,735.9560425272264
2025-02-07,1530.9517682930366
2025-02-08,2520.8316406081776
2025-02-09,2162.0008055688527
2025-02-10,2373.8963470613803
2025-02-11,2471.3382656673552
2025-02-12,1772.2365338571408
2025-02-13,1744.395234435896
2025-02-14,2165.0935614949017
2025-02-15,1985.68
2025-02-16,1985.68
2025-02-17,2001.4300000000003
2025-02-18,1995.6300000000003
2025-02-19,1982.93
2025-02-20,2009.13
2025-02-21,2009.03
